episode,reward,length
25851,2.093703,30
25852,3.010826,20
25853,3.682107,12
25854,3.277457,30
25855,3.199387,30
25856,4.234273,22
25857,1.553323,19
25858,4.470165,22
25859,3.286941,30
25860,2.343179,30
25861,2.959712,27
25862,3.382507,30
25863,2.968896,30
25864,2.328466,30
25865,3.043991,30
25866,3.459117,30
25867,3.414885,30
25868,4.04684,30
25869,2.843016,30
25870,3.400572,30
25871,3.24048,30
25872,3.119351,30
25873,3.395849,30
25874,1.531892,16
25875,3.311429,30
25876,3.336122,30
25877,3.37488,30
25878,3.164475,30
25879,3.106463,30
25880,2.097726,30
25881,3.384412,30
25882,3.429125,30
25883,3.378717,30
25884,3.632927,20
25885,4.047608,28
25886,3.240058,30
25887,4.140868,23
25888,2.595723,30
25889,3.373763,30
25890,3.083235,30
25891,4.347122,20
25892,-0.000883,30
25893,1.957799,30
25894,3.189729,30
25895,1.25857,30
25896,2.390597,21
25897,2.890926,30
25898,4.077199,30
25899,4.392748,18
25900,3.300015,30
25901,3.171277,30
25902,4.049912,25
25903,2.972803,30
25904,3.345286,30
25905,2.981634,30
25906,4.35999,15
25907,0.96291,30
25908,3.355709,30
25909,3.414145,30
25910,3.073781,30
25911,3.216298,30
25912,3.962235,30
25913,3.124408,30
25914,4.111612,19
25915,3.082902,30
25916,1.319828,30
25917,3.37333,30
25918,4.076562,19
25919,1.379398,30
25920,4.492052,19
25921,2.805944,30
25922,3.419931,30
25923,2.991792,30
25924,3.976885,13
25925,4.312441,24
25926,3.350571,30
25927,1.341809,30
25928,3.300744,28
25929,3.315552,30
25930,4.323872,19
25931,3.195187,30
25932,3.281737,30
25933,3.442384,30
25934,4.043554,28
25935,4.039583,25
25936,4.20746,19
25937,4.198921,23
25938,2.717692,30
25939,3.138618,30
25940,2.204742,30
25941,3.637852,12
25942,1.948047,26
25943,3.980989,30
25944,3.149124,30
25945,3.276603,30
25946,4.203304,20
25947,3.211777,30
25948,1.974651,22
25949,2.850236,30
25950,3.056199,30
25951,3.977944,27
25952,3.203443,30
25953,3.338161,30
25954,1.133603,30
25955,3.748061,20
25956,4.380388,24
25957,2.067154,30
25958,1.808852,30
25959,4.06871,14
25960,2.930039,14
25961,3.094988,30
25962,3.164418,30
25963,0.100961,27
25964,3.296779,30
25965,4.303364,20
25966,1.840985,30
25967,2.086899,30
25968,1.169084,30
25969,4.319071,30
25970,2.12179,30
25971,3.272255,30
25972,2.966467,30
25973,3.349765,30
25974,4.346656,19
25975,3.76033,23
25976,2.117017,30
25977,1.248449,30
25978,3.297389,30
25979,1.802316,30
25980,3.346918,30
25981,4.027159,11
25982,3.404726,30
25983,3.348302,30
25984,3.29097,30
25985,1.057675,30
25986,3.368369,30
25987,3.271617,30
25988,3.271363,30
25989,4.0244,23
25990,2.03816,30
25991,3.602848,23
25992,3.673263,19
25993,-1.855284,30
25994,3.213796,30
25995,0.777828,30
25996,2.110052,30
25997,3.265821,30
25998,1.255314,30
25999,3.336785,30
26000,3.440088,30
26001,3.380895,30
26002,3.36613,30
26003,3.150886,30
26004,0.948123,30
26005,2.224079,30
26006,4.096583,20
26007,3.127789,30
26008,1.311225,30
26009,3.401024,30
26010,1.699856,11
26011,4.072821,26
26012,3.373615,30
26013,1.270388,30
26014,1.919096,30
26015,4.085832,24
26016,2.761909,30
26017,4.210699,25
26018,4.136552,18
26019,3.365924,30
26020,1.857236,30
26021,2.308294,27
26022,2.16214,30
26023,1.080657,30
26024,4.094496,30
26025,3.01193,30
26026,2.069579,30
26027,4.107045,19
26028,3.32725,30
26029,2.731245,30
26030,4.292132,29
26031,4.247098,19
26032,1.857362,30
26033,1.379689,30
26034,3.271608,30
26035,2.350964,30
26036,4.128813,25
26037,2.289873,30
26038,3.131372,30
26039,3.276282,30
26040,3.852582,30
26041,2.697364,30
26042,4.305197,28
26043,4.40655,24
26044,4.326242,25
26045,4.064309,30
26046,3.385556,30
26047,4.040021,21
26048,3.291763,30
26049,3.143775,30
26050,3.410803,30
26051,4.168384,22
26052,3.829111,22
26053,3.32505,30
26054,4.361498,27
26055,4.041671,21
26056,2.207731,30
26057,3.074864,30
26058,1.334403,30
26059,3.075688,30
26060,2.229771,30
26061,1.381956,30
26062,3.382443,30
26063,3.083865,30
26064,2.834086,30
26065,3.320451,30
26066,4.078609,24
26067,3.943781,25
26068,4.352575,27
26069,4.305928,21
26070,4.198193,15
26071,3.343614,30
26072,3.189416,30
26073,4.354999,24
26074,3.324205,30
26075,4.066151,26
26076,3.403274,30
26077,3.321762,30
26078,1.58063,30
26079,1.251135,30
26080,3.329835,30
26081,2.957843,20
26082,3.016253,30
26083,3.377705,30
26084,3.034794,30
26085,1.087786,30
26086,3.334386,30
26087,0.805297,30
26088,4.247889,24
26089,3.930845,14
26090,3.133701,30
26091,3.354914,30
26092,2.343114,30
26093,3.392733,30
26094,4.374401,15
26095,3.295375,30
26096,3.157868,30
26097,3.076802,30
26098,3.247773,30
26099,0.973255,24
26100,3.259645,30
26101,1.435063,30
26102,3.186252,30
26103,4.225098,22
26104,3.31829,30
26105,3.431876,30
26106,3.411874,30
26107,3.913808,27
26108,4.250283,26
26109,3.941588,26
26110,2.847002,14
26111,3.047109,30
26112,3.306751,30
26113,2.331642,25
26114,4.219376,27
26115,3.406322,30
26116,-0.757339,30
26117,3.970469,25
26118,4.370184,22
26119,3.380249,30
26120,2.344268,18
26121,-0.403192,11
26122,3.266684,30
26123,1.235791,30
26124,3.259956,30
26125,2.852588,30
26126,2.07974,20
26127,3.984107,20
26128,4.298475,28
26129,3.435779,30
26130,3.163495,30
26131,2.662086,30
26132,1.983822,30
26133,3.147412,30
26134,3.324794,30
26135,4.059185,17
26136,3.262686,30
26137,3.209409,30
26138,3.316227,30
26139,3.356863,30
26140,2.754248,24
26141,4.24922,27
26142,2.745476,14
26143,1.991001,25
26144,1.986056,30
26145,3.93435,27
26146,2.7631,9
26147,1.960413,30
26148,3.315317,30
26149,3.943738,27
26150,3.205985,30
26151,3.362072,30
26152,3.138618,30
26153,3.952386,29
26154,1.249931,30
26155,3.234906,30
26156,2.883442,13
26157,3.152803,30
26158,3.24149,30
26159,2.182626,23
26160,3.172624,30
26161,3.371292,25
26162,4.241472,25
26163,3.662565,15
26164,3.982673,21
26165,3.385312,30
26166,3.318287,30
26167,4.036454,28
26168,2.930554,30
26169,3.083485,30
26170,3.31659,30
26171,3.171671,30
26172,3.113557,30
26173,3.422768,30
26174,3.055753,30
26175,3.1285,30
26176,3.137452,25
26177,4.124521,29
26178,3.242323,30
26179,3.218584,30
26180,2.357495,30
26181,3.393964,30
26182,3.252741,30
26183,3.372676,30
26184,3.385212,30
26185,3.437987,30
26186,3.313893,30
26187,4.21056,30
26188,3.420227,30
26189,4.248387,24
26190,4.076924,20
26191,3.260835,30
26192,2.849343,30
26193,2.802839,30
26194,3.209975,30
26195,3.89796,23
26196,3.410536,30
26197,3.339153,30
26198,4.187215,29
26199,3.224809,30
26200,4.004572,25
26201,1.419477,30
26202,3.766912,30
26203,3.124589,30
26204,3.387129,30
26205,3.007182,30
26206,4.056033,25
26207,3.224992,30
26208,3.407646,30
26209,3.182002,30
26210,4.369102,29
26211,3.139036,30
26212,3.900261,15
26213,4.320233,14
26214,1.078922,30
26215,2.969512,15
26216,2.03087,26
26217,1.895696,30
26218,4.275234,26
26219,2.855624,12
26220,3.273909,30
26221,3.329979,30
26222,1.406794,30
26223,3.352726,30
26224,3.238887,30
26225,3.205516,30
26226,2.998613,13
26227,0.077018,30
26228,4.1383,15
26229,2.105343,28
26230,4.248313,30
26231,4.23683,27
26232,4.313877,19
26233,3.115324,30
26234,3.404228,30
26235,4.179891,24
26236,3.313927,30
26237,3.925372,27
26238,3.40922,30
26239,3.291214,30
26240,3.32253,30
26241,3.230663,30
26242,3.271159,30
26243,4.13017,17
26244,3.070158,30
26245,4.190812,20
26246,3.244992,30
26247,4.14905,27
26248,4.108886,16
26249,3.205103,30
26250,1.059047,30
26251,2.65652,30
26252,3.307115,30
26253,3.148461,30
26254,4.356667,20
26255,1.948897,26
26256,3.267511,30
26257,3.330812,30
26258,3.444446,30
26259,3.40151,30
26260,4.266897,23
26261,4.32045,21
26262,4.242366,20
26263,3.353549,30
26264,3.346364,30
26265,4.007332,27
26266,3.33441,30
26267,3.255619,30
26268,4.394277,28
26269,4.334538,24
26270,1.006624,30
26271,4.221617,18
26272,2.066405,30
26273,2.843737,12
26274,3.224212,30
26275,3.320302,30
26276,3.369346,30
26277,2.981819,13
26278,4.100715,26
26279,2.214063,20
26280,2.326555,23
26281,4.146386,23
26282,1.440509,30
26283,3.305113,30
26284,4.2892,18
26285,3.396743,30
26286,3.341303,30
26287,1.363218,30
26288,3.409899,30
26289,2.08595,30
26290,3.163967,13
26291,3.383954,30
26292,2.955792,30
26293,3.293144,30
26294,2.874614,10
26295,3.004908,30
26296,3.412287,30
26297,2.933463,17
26298,4.396747,23
26299,3.393859,30
26300,1.097518,30
26301,3.395386,30
26302,3.202479,30
26303,3.292048,30
26304,3.202914,30
26305,3.404352,30
26306,3.283384,30
26307,1.822933,30
26308,3.07464,19
26309,3.696496,14
26310,2.038889,28
26311,3.337126,30
26312,3.271203,30
26313,3.324478,30
26314,3.162499,27
26315,2.873755,30
26316,3.253796,30
26317,3.212089,30
26318,3.294009,30
26319,4.189273,20
26320,2.403344,17
26321,3.029824,30
26322,3.233396,30
26323,3.252186,30
26324,2.891635,20
26325,3.915925,15
26326,3.35827,30
26327,4.109684,30
26328,3.845495,24
26329,3.254733,30
26330,3.233918,30
26331,4.079235,21
26332,3.910475,12
26333,3.249362,30
26334,3.365202,30
26335,2.056636,27
26336,3.068657,30
26337,3.356254,30
26338,4.26792,18
26339,3.088555,30
26340,0.918368,19
26341,4.195953,16
26342,3.114199,30
26343,3.282072,30
26344,2.965361,16
26345,3.267941,30
26346,3.270034,30
26347,2.018546,23
26348,4.048661,16
26349,4.644423,27
26350,4.278244,27
26351,3.402982,30
26352,3.922222,27
26353,3.160724,30
26354,4.054608,17
26355,3.854333,18
26356,3.93548,18
26357,3.187744,30
26358,3.071133,30
26359,3.095333,12
26360,1.986674,30
26361,2.898528,30
26362,3.040129,30
26363,4.15236,26
26364,2.989495,30
26365,3.204433,30
26366,3.203897,30
26367,-0.718623,30
26368,2.88894,30
26369,3.096877,30
26370,3.210536,30
26371,4.137739,21
26372,1.287034,30
26373,4.196922,19
26374,2.863763,23
26375,3.29371,30
26376,3.052069,20
26377,4.201816,30
26378,2.339716,30
26379,3.159289,30
26380,3.723575,18
26381,3.350881,30
26382,3.314453,30
26383,1.673141,30
26384,1.838717,30
26385,4.214628,27
26386,1.000077,30
26387,4.291991,16
26388,4.371024,20
26389,4.38908,20
26390,2.698873,14
26391,3.055255,12
26392,4.223962,13
26393,1.345922,30
26394,3.404895,30
26395,3.857904,29
26396,3.297394,30
26397,3.993159,29
26398,3.32404,30
26399,2.135724,19
26400,3.25282,30
26401,2.778722,15
26402,3.328369,30
26403,2.416969,30
26404,2.166832,13
26405,4.154185,22
26406,2.285487,30
26407,3.391084,30
26408,3.253341,30
26409,2.071082,30
26410,3.430989,30
26411,3.36249,30
26412,0.860518,16
26413,3.118246,30
26414,3.350228,30
26415,4.195076,27
26416,1.991946,30
26417,4.292108,22
26418,3.347364,30
26419,3.340767,30
26420,3.318512,30
26421,2.729681,10
26422,3.309954,30
26423,1.340549,30
26424,1.990575,24
26425,4.427834,17
26426,3.303461,30
26427,3.121102,30
26428,3.015374,30
26429,4.220563,25
26430,3.310091,30
26431,1.933936,26
26432,4.036775,30
26433,3.221302,30
26434,1.189745,30
26435,3.382772,30
26436,1.181195,30
26437,3.992948,29
26438,3.214625,30
26439,4.280803,27
26440,4.030828,17
26441,3.187298,30
26442,3.337981,30
26443,3.260044,30
26444,4.273567,16
26445,4.366062,21
26446,3.107595,30
26447,1.15143,30
26448,3.307057,30
26449,3.33091,30
26450,3.515872,23
26451,3.248243,30
26452,4.045198,29
26453,3.162739,30
26454,3.277145,30
26455,3.337631,30
26456,2.23039,23
26457,3.414904,30
26458,2.189194,30
26459,3.885901,17
26460,3.275012,30
26461,1.966583,30
26462,4.193417,18
26463,4.166361,26
26464,3.625926,24
26465,1.25558,30
26466,3.44023,30
26467,4.174788,14
26468,3.006448,30
26469,3.216637,30
26470,3.318569,30
26471,4.344109,29
26472,3.963483,16
26473,3.402065,30
26474,3.218018,30
26475,2.949682,13
26476,0.21014,30
26477,3.326046,30
26478,3.263205,30
26479,2.519526,17
26480,3.280871,30
26481,3.424096,30
26482,3.29941,30
26483,3.046355,21
26484,3.23079,29
26485,3.013688,30
26486,3.145828,30
26487,3.050611,30
26488,4.251128,25
26489,0.690588,27
26490,3.939615,29
26491,3.156082,30
26492,3.405075,30
26493,3.320284,30
26494,0.741006,21
26495,3.30822,30
26496,3.297007,30
26497,3.303049,30
26498,3.026937,30
26499,-0.85316,30
26500,4.415031,27
26501,3.220964,30
26502,4.188495,18
26503,2.923669,15
26504,3.164224,30
26505,4.178621,18
26506,3.312307,30
26507,2.90754,30
26508,2.112038,24
26509,4.013905,27
26510,1.159615,30
26511,3.10904,11
26512,4.171415,22
26513,3.166562,30
26514,1.1598,30
26515,4.243564,28
26516,3.451094,30
26517,3.423173,30
26518,2.733971,16
26519,3.416474,30
26520,4.412158,26
26521,3.080693,30
26522,4.412191,25
26523,3.630925,23
26524,3.38602,30
26525,4.043311,30
26526,4.25476,21
26527,3.328319,30
26528,3.319292,30
26529,3.343484,30
26530,3.938614,22
26531,0.983057,19
26532,1.054113,27
26533,3.842999,23
26534,3.907901,29
26535,4.310144,18
26536,4.334186,18
26537,3.449285,30
26538,4.051325,25
26539,3.291562,30
26540,3.869325,20
26541,1.926535,30
26542,3.040846,30
26543,3.21415,30
26544,3.273016,30
26545,4.204344,24
26546,4.337257,24
26547,2.800404,16
26548,4.297338,17
26549,1.368466,30
26550,4.133227,16
26551,0.947821,30
26552,3.200073,30
26553,3.322237,30
26554,3.05209,30
26555,4.117619,30
26556,4.356114,17
26557,3.307363,30
26558,2.753878,10
26559,3.229762,30
26560,2.908721,30
26561,1.451951,30
26562,3.9998,26
26563,1.316144,30
26564,3.161449,30
26565,3.998289,14
26566,3.370016,30
26567,4.295306,18
26568,4.2704,19
26569,3.11794,30
26570,2.154685,30
26571,3.090355,30
26572,3.289063,30
26573,3.007181,19
26574,4.173598,15
26575,3.445082,30
26576,3.351454,30
26577,3.106388,30
26578,3.119067,30
26579,4.05765,19
26580,4.336763,20
26581,4.197008,25
26582,3.341341,30
26583,3.127342,30
26584,2.132858,30
26585,3.199702,30
26586,3.151295,30
26587,3.321102,30
26588,3.307423,30
26589,3.008732,30
26590,1.99797,30
26591,3.388772,30
26592,3.014725,30
26593,1.233701,30
26594,4.088703,13
26595,3.139606,30
26596,4.295174,30
26597,2.540646,16
26598,4.018228,20
26599,3.898258,24
26600,0.919492,30
26601,3.372243,30
26602,3.873381,15
26603,4.390776,17
26604,3.566013,19
26605,4.049028,14
26606,3.103093,13
26607,2.677722,29
26608,3.215807,30
26609,3.189752,30
26610,4.197875,14
26611,2.990817,14
26612,1.991572,30
26613,1.936349,30
26614,3.277518,30
26615,3.991888,17
26616,2.939843,30
26617,3.448665,30
26618,4.288348,24
26619,3.390649,30
26620,3.690114,28
26621,2.157525,24
26622,1.121966,30
26623,2.079288,27
26624,4.353273,18
26625,3.224415,30
26626,3.273653,30
26627,3.367604,30
26628,3.303453,30
26629,3.229291,30
26630,3.336779,30
26631,3.07528,30
26632,3.243911,30
26633,3.349064,30
26634,3.613779,26
26635,2.924047,30
26636,4.374986,27
26637,2.291726,17
26638,4.387507,22
26639,3.361429,30
26640,2.982844,30
26641,4.023061,21
26642,4.064685,14
26643,4.090093,28
26644,4.254396,23
26645,3.221736,30
26646,3.369679,30
26647,3.26282,30
26648,3.11253,30
26649,1.85788,15
26650,4.288699,19
26651,4.101308,27
26652,4.056046,22
26653,4.195872,29
26654,3.872776,18
26655,2.907756,26
26656,3.383158,30
26657,4.103743,22
26658,4.153808,17
26659,2.23315,25
26660,3.170402,30
26661,4.363808,22
26662,3.022134,19
26663,2.451148,10
26664,2.80099,30
26665,3.336934,30
26666,3.889457,30
26667,3.147142,30
26668,4.005278,28
26669,4.027273,15
26670,3.245097,30
26671,3.702653,29
26672,4.268654,19
26673,3.270233,30
26674,3.975829,26
26675,2.57431,30
26676,4.121571,21
26677,3.416213,30
26678,3.355986,30
26679,2.953535,30
26680,3.859862,23
26681,3.125839,30
26682,3.256897,30
26683,3.373552,30
26684,3.285447,30
26685,3.007485,30
26686,3.971174,28
26687,3.175789,30
26688,3.826175,23
26689,2.659226,30
26690,3.318284,30
26691,4.181594,28
26692,4.246525,25
26693,4.351287,23
26694,3.363669,30
26695,4.16747,17
26696,4.12683,29
26697,3.216087,30
26698,4.656696,24
26699,4.071961,29
26700,3.197215,15
26701,3.325487,30
26702,3.392132,30
26703,3.897877,27
26704,3.353785,30
26705,2.534198,20
26706,3.411166,30
26707,3.402795,30
26708,2.805854,14
26709,2.926803,15
26710,2.143879,30
26711,3.361203,30
26712,3.936203,15
26713,3.339838,30
26714,4.075191,16
26715,1.367489,30
26716,3.193595,30
26717,3.953292,11
26718,3.286473,19
26719,4.076129,12
26720,3.836075,15
26721,3.720333,18
26722,-0.115504,30
26723,1.107178,30
26724,3.409414,30
26725,3.204705,30
26726,4.406887,24
26727,3.213679,30
26728,3.339441,30
26729,3.391022,30
26730,3.066221,11
26731,3.256782,30
26732,4.284063,17
26733,2.564031,25
26734,3.288542,30
26735,1.402849,30
26736,3.818405,26
26737,4.010271,28
26738,3.247655,30
26739,1.302855,30
26740,3.140837,30
26741,4.347268,21
26742,4.028804,14
26743,2.034305,30
26744,3.037084,30
26745,4.069158,25
26746,3.308019,30
26747,3.16418,30
26748,3.27662,30
26749,3.282734,30
26750,4.056127,19
26751,4.266415,24
26752,3.987892,27
26753,3.07227,30
26754,3.281261,30
26755,4.124737,23
26756,4.144043,28
26757,3.361365,30
26758,1.200779,30
26759,3.282711,30
26760,3.410305,30
26761,2.873032,11
26762,4.139202,24
26763,2.883979,30
26764,3.229538,30
26765,1.8413,30
26766,3.282409,30
26767,3.189964,30
26768,4.390702,18
26769,3.610655,14
26770,2.070994,30
26771,3.461315,25
26772,4.109614,20
26773,3.315952,30
26774,3.304374,30
26775,2.960372,30
26776,4.047824,20
26777,4.116648,29
26778,3.31971,30
26779,3.338652,10
26780,4.185053,17
26781,2.970854,30
26782,0.753822,30
26783,2.235892,21
26784,4.229843,21
26785,4.41829,22
26786,2.671613,30
26787,3.971199,24
26788,1.527372,14
26789,4.369681,27
26790,3.195519,30
26791,3.275879,30
26792,1.206054,30
26793,2.170449,30
26794,2.347925,25
26795,3.573843,13
26796,4.010408,13
26797,3.065329,30
26798,4.102498,19
26799,3.33971,30
26800,3.360906,30
26801,4.351333,14
26802,3.292382,30
26803,3.044319,30
26804,3.216548,30
26805,4.29049,15
26806,3.029965,30
26807,3.40786,30
26808,2.390404,19
26809,3.253975,30
26810,2.008916,30
26811,1.274659,25
26812,1.706996,27
26813,2.359904,10
26814,3.464183,29
26815,3.206969,30
26816,1.316044,30
26817,4.184744,30
26818,3.103576,12
26819,-0.602618,30
26820,4.292745,23
26821,1.428162,30
26822,2.895969,30
26823,2.944258,30
26824,3.380511,30
26825,3.783139,28
26826,3.24469,30
26827,3.009947,30
26828,3.082449,30
26829,3.315551,30
26830,2.366061,22
26831,3.436521,30
26832,3.977825,27
26833,3.752891,20
26834,3.75646,15
26835,3.339064,30
26836,2.003982,30
26837,4.169451,20
26838,2.943527,30
26839,3.437884,21
26840,4.353699,21
26841,3.349359,30
26842,4.026108,26
26843,3.889234,23
26844,3.271416,30
26845,3.31488,30
26846,4.166352,23
26847,2.66374,12
26848,2.890886,30
26849,2.131353,30
26850,2.720802,30
26851,1.32265,30
26852,3.234419,30
26853,3.186542,30
26854,3.936799,13
26855,2.051206,30
26856,2.838875,30
26857,4.236564,25
26858,4.085312,29
26859,3.207851,30
26860,3.136628,30
26861,3.355866,30
26862,3.317511,30
26863,2.327778,18
26864,3.345033,30
26865,3.342358,30
26866,3.259379,30
26867,3.36554,30
26868,3.326372,30
26869,3.210101,30
26870,3.250596,30
26871,3.512776,14
26872,3.96653,13
26873,3.368937,30
26874,3.052778,15
26875,3.082429,13
26876,2.822648,13
26877,3.186126,30
26878,0.839157,13
26879,3.643272,16
26880,3.272367,30
26881,4.120492,15
26882,3.073733,30
26883,3.356858,30
26884,3.32151,30
26885,3.256974,30
26886,3.391924,30
26887,1.875717,30
26888,2.801921,15
26889,3.416001,30
26890,3.173776,30
26891,3.268031,30
26892,4.127537,24
26893,2.867951,16
26894,3.69955,13
26895,3.136809,30
26896,2.177995,17
26897,3.081775,30
26898,2.050676,30
26899,2.23711,26
26900,0.272653,22
26901,4.179542,24
26902,3.236458,30
26903,3.900781,27
26904,3.409196,30
26905,3.287363,30
26906,3.336779,30
26907,3.290825,30
26908,3.397409,30
26909,2.890892,10
26910,1.39266,30
26911,3.267473,30
26912,4.246301,19
26913,3.254053,30
26914,1.105429,30
26915,3.176227,30
26916,0.167236,30
26917,2.166002,22
26918,1.630027,9
26919,3.387539,30
26920,2.924078,10
26921,3.97844,13
26922,3.945959,16
26923,3.173327,30
26924,4.204599,21
26925,3.402008,30
26926,2.081085,28
26927,3.390113,17
26928,1.364554,30
26929,3.234479,30
26930,3.971195,20
26931,3.434653,30
26932,1.374659,30
26933,3.049871,17
26934,4.147196,24
26935,3.285956,30
26936,3.341318,30
26937,4.226111,23
26938,3.129932,30
26939,3.179832,30
26940,3.339925,30
26941,3.313126,30
26942,3.039162,22
26943,1.441472,30
26944,4.212934,20
26945,3.349885,30
26946,2.950012,12
26947,4.014264,18
26948,3.172128,30
26949,4.228351,22
26950,4.398459,26
26951,4.36834,16
26952,3.296409,30
26953,4.001535,21
26954,3.180417,30
26955,3.176946,30
26956,4.209371,30
26957,3.180345,30
26958,4.077396,14
26959,4.130658,14
26960,4.228904,27
26961,3.269929,30
26962,2.883881,26
26963,3.343639,30
26964,1.339072,30
26965,4.110992,13
26966,3.221531,30
26967,3.982737,30
