method,episode_reward,num_sensors,U_expected_undetected,V_void_probability,D_global_detection,D_min_worst_region_detection,U_max_worst_region_residual,D_mean_active_region_detection,risk_imbalance_cv,dominant_alpha_deg,dominant_p_km,sensors
one_step_greedy_sequential,3.930905709564965,4,6.047449428082177,0.00236388357907265,0.39525505719178233,7.502782561896737e-08,0.3979371016833037,0.3696336940090448,0.3839917309147247,27.0,-1.8333333333333335,"[[5.2051, 3.0749], [5.2051, 5.0749], [5.2051, 7.0749], [5.2051, 9.0749]]"
dqn_sequential,3.2258347507852747,3,6.84567349310688,0.0010640493653781189,0.3154326506893119,1.694200335577989e-13,0.3994055994701906,0.28938672644027613,0.29310905752044625,87.0,0.833333333333333,"[[3.5264, 2.8538], [3.5264, 4.8538], [3.5264, 7.8538]]"
dqn_sequential,3.2155371524670713,3,6.981055344799097,0.0009293219304394929,0.30189446552009025,5.822220483509e-11,0.42235736327488316,0.2874261307282377,0.27348457287646416,45.0,-0.8333333333333335,"[[0.748, 2.8605], [3.748, 2.8605], [6.748, 4.8605]]"
dqn_sequential,3.2191076246231574,3,6.85398200484415,0.0010552453236251553,0.314601799515585,4.440892098500626e-16,0.3997117195258511,0.2891237328616307,0.3016902929734573,74.99999999999999,0.833333333333333,"[[3.2902, 3.1104], [3.2902, 5.1104], [4.2902, 8.1104]]"
dqn_sequential,3.317252674320774,3,6.886585958424498,0.0010213949801645493,0.3113414041575502,5.178424355989364e-11,0.41314303424169585,0.29441481322455115,0.29894622164411977,50.99999999999999,-1.8333333333333335,"[[9.7104, 6.0493], [6.7104, 6.0493], [3.7104, 5.0493]]"
dqn_sequential,3.3803272928168346,3,6.822781189889905,0.001088688857416364,0.3177218810110095,5.749262177445758e-10,0.40394446656527305,0.2968002385480857,0.31799363830697425,63.0,-1.8333333333333335,"[[8.5687, 6.9598], [6.5687, 4.9598], [3.5687, 4.9598]]"
dqn_sequential,3.3470953218639297,3,6.859456634095543,0.0010494840315676249,0.3140543365904457,3.726905140055692e-08,0.37161584520549135,0.2941149481811417,0.3017238797894036,92.99999999999999,0.833333333333333,"[[8.2042, 7.5593], [7.2042, 4.5593], [4.2042, 4.5593]]"
dqn_sequential,3.145931044372753,3,7.035868683189251,0.0008797536057272752,0.29641313168107497,2.1135648786696493e-11,0.4122049419572299,0.27264900015396565,0.29990524771607285,45.0,-1.1666666666666667,"[[0.2685, 3.116], [3.2685, 3.116], [5.2685, 5.116]]"
dqn_sequential,3.3885137696476186,3,6.815342110836029,0.0010968178986937814,0.3184657889163971,3.329436424337473e-07,0.36839840084825276,0.295933575640833,0.29484924112971905,45.0,-1.8333333333333335,"[[3.9941, 8.3625], [3.9941, 5.3625], [5.9941, 3.3625]]"
dqn_sequential,3.3688179667668807,3,6.777160529726654,0.0011395059021146537,0.32228394702733465,3.8584797579233054e-09,0.4031185484940978,0.29199804082510766,0.28886486821088514,63.0,-1.5000000000000002,"[[4.4388, 4.9959], [2.4388, 5.9959], [7.4388, 4.9959]]"
dqn_sequential,3.293529572547668,3,6.845604520022555,0.0010641227586757759,0.31543954799774454,3.3924110187655288e-09,0.4106882075496036,0.28892129671367905,0.34347192907933,50.99999999999999,-1.8333333333333335,"[[5.4904, 4.4471], [3.4904, 5.4471], [3.4904, 8.4471]]"
dqn_sequential,3.215079659877558,3,6.795095865690773,0.001119250666124551,0.32049041343092266,1.2166823104564628e-10,0.3896631686395712,0.2870193722666543,0.3220169211299244,99.0,-1.5000000000000002,"[[6.0266, 5.6919], [4.0266, 4.6919], [2.0266, 4.6919]]"
